C0003873		3123
C0003873		3236
C0003873		3237
C0003873		3239
C0003873		326
C0003873		3290
C0003873		3394
C0003873		342132
C0003873		3458
C0003873		3486
C0003873		3491
C0003873		3516
C0003873		3553
C0003873		3557
C0003873		3559
C0003873		356
C0003873		3560
C0003873		3569
C0003873		3570
C0003873		3572
C0003873		3576
C0003873		3586
C0003873		3606
C0003873		3654
C0003873		3655
C0003873		3663
C0003873		3798
C0003873		3899
C0003873		3934
C0003873		4082
C0003873		412
C0003873		4204
C0003873		4218
C0003873		4261
C0003873		4282
C0003873		4313
C0003873		4319
C0003873		4321
C0003873		4353
C0003873		4520
C0003873		4524
C0003873		4688
C0003873		471
C0003873		4794
C0003873		4795
C0003873		4982
C0003873		50943
C0003873		5138
C0003873		51561
C0003873		51744
C0003873		5243
C0003873		53347
C0003873		5341
C0003873		5444
C0003873		5453
C0003873		54541
C0003873		54826
C0003873		54899
C0003873		55289
C0003873		55755
C0003873		5583
C0003873		5588
C0003873		55937
C0003873		55971
C0003873		56244
C0003873		5673
C0003873		56901
C0003873		57007
C0003873		5743
C0003873		5747
C0003873		57705
C0003873		5771
C0003873		57719
C0003873		5788
C0003873		5890
C0003873		5911
C0003873		5966
C0003873		597
C0003873		624
C0003873		633
C0003873		6355
C0003873		6366
C0003873		6372
C0003873		639
C0003873		640
C0003873		6441
C0003873		652
C0003873		652968
C0003873		653361
C0003873		654
C0003873		6556
C0003873		6583
C0003873		6611
C0003873		6648
C0003873		6772
C0003873		6775
C0003873		6821
C0003873		7090
C0003873		7097
C0003873		7112
C0003873		7124
C0003873		7127
C0003873		7128
C0003873		7185
C0003873		7189
C0003873		7297
C0003873		7422
C0003873		7852
C0003873		79016
C0003873		7917
C0003873		79258
C0003873		79722
C0003873		7980
C0003873		800
C0003873		8013
C0003873		81567
C0003873		81849
C0003873		8200
C0003873		8320
C0003873		84159
C0003873		84162
C0003873		847
C0003873		84709
C0003873		84752
C0003873		85313
C0003873		858
C0003873		860
C0003873		8604
C0003873		861
C0003873		8714
C0003873		8740
C0003873		8764
C0003873		8836
C0003873		90355
C0003873		9052
C0003873		9135
C0003873		914
C0003873		9145
C0003873		916
C0003873		921
C0003873		9308
C0003873		9355
C0003873		9370
C0003873		940
C0003873		9415
C0003873		9429
C0003873		9474
C0003873		958
C0003872		10758
C0003872		3107
C0003872		3576
C0003872		3593
C0003872		400957
C0003872		4049
C0003872		4210
C0003872		4843
C0003872		4929
C0003872		54620
C0003872		5966
C0003872		64127
C0003872		643749
C0003872		652
C0003872		7124
C0003872		860
C0003872		968
C0002871		10533
C0002871		113235
C0002871		142
C0002871		1437
C0002871		1440
C0002871		183
C0002871		2056
C0002871		2936
C0002871		30061
C0002871		3240
C0002871		3440
C0002871		3481
C0002871		3558
C0002871		3562
C0002871		374569
C0002871		4524
C0002871		51312
C0002871		538
C0002871		5617
C0002871		5741
C0002871		57817
C0002871		5972
C0002871		6648
C0002871		7124
C0002871		7298
C0002871		8797
C0002871		9474
C0206698		10232
C0206698		1956
C0206698		2064
C0206698		2263
C0206698		2778
C0206698		3417
C0206698		3418
C0206698		3569
C0206698		3845
C0206698		4089
C0206698		4843
C0206698		5178
C0206698		54894
C0206698		55193
C0206698		5566
C0206698		5567
C0206698		5743
C0206698		5774
C0206698		58508
C0206698		6092
C0206698		6528
C0206698		7157
C0206698		8289
C0206698		8314
C0206754		1027
C0206754		1616
C0206754		4221
C0206754		546
C0206754		5744
C0206754		673
C0206754		6751
C0206754		6752
C0206754		6753
C0206754		7298
C0024530		1012
C0024530		114609
C0024530		1154
C0024530		1378
C0024530		1401
C0024530		2213
C0024530		2532
C0024530		256892
C0024530		259197
C0024530		28
C0024530		2993
C0024530		2995
C0024530		3240
C0024530		3383
C0024530		4055
C0024530		4843
C0024530		493
C0024530		6521
C0024530		7124
C0024530		91752
C0024530		948
C0598608		113235
C0598608		1674
C0598608		27232
C0598608		29108
C0598608		4524
C0598608		4552
C0598608		4868
C0598608		5444
C0598608		7124
C0598608		834
C0598608		875
C0019693		10189
C0019693		10197
C0019693		10204
C0019693		1026
C0019693		10280
C0019693		10436
C0019693		10527
C0019693		10574
C0019693		10594
C0019693		10808
C0019693		10946
C0019693		10980
C0019693		10981
C0019693		1192
C0019693		1232
C0019693		1524
C0019693		1647
C0019693		1973
C0019693		1978
C0019693		213
C0019693		2208
C0019693		22948
C0019693		23198
C0019693		23411
C0019693		2971
C0019693		3068
C0019693		30835
C0019693		3106
C0019693		3107
C0019693		3240
C0019693		329
C0019693		330
C0019693		3313
C0019693		3315
C0019693		3320
C0019693		3326
C0019693		3329
C0019693		335
C0019693		3458
C0019693		3558
C0019693		3559
C0019693		3566
C0019693		3577
C0019693		3586
C0019693		3608
C0019693		3692
C0019693		3811
C0019693		3837
C0019693		393
C0019693		396
C0019693		397
C0019693		4067
C0019693		4150
C0019693		4153
C0019693		4193
C0019693		4927
C0019693		4953
C0019693		5265
C0019693		5479
C0019693		5685
C0019693		5686
C0019693		5687
C0019693		5692
C0019693		5699
C0019693		5702
C0019693		5705
C0019693		5709
C0019693		5714
C0019693		5719
C0019693		5720
C0019693		5721
C0019693		5727
C0019693		581
C0019693		5901
C0019693		5902
C0019693		6347
C0019693		6348
C0019693		6349
C0019693		6356
C0019693		6387
C0019693		6421
C0019693		6426
C0019693		64411
C0019693		6556
C0019693		6634
C0019693		6722
C0019693		6880
C0019693		7203
C0019693		7266
C0019693		7307
C0019693		7528
C0019693		80273
C0019693		85363
C0019693		8662
C0019693		8683
C0019693		9230
C0019693		940
C0019693		9531
C0019693		9861
C0019693		998
C0038013		100507436
C0038013		101929072
C0038013		118429
C0038013		149233
C0038013		196527
C0038013		23046
C0038013		3105
C0038013		3106
C0038013		3593
C0038013		51752
C0038013		5734
C0038013		64170
C0038013		7850
C0038013		864
C0038013		9755
C0010606		10847
C0010606		10933
C0010606		1387
C0010606		1462
C0010606		1612
C0010606		182
C0010606		2011
C0010606		2019
C0010606		2033
C0010606		2175
C0010606		2195
C0010606		221037
C0010606		2264
C0010606		2309
C0010606		23135
C0010606		23209
C0010606		23220
C0010606		23269
C0010606		23543
C0010606		23619
C0010606		23774
C0010606		259266
C0010606		2620
C0010606		2621
C0010606		26292
C0010606		27255
C0010606		27344
C0010606		284058
C0010606		29072
C0010606		29128
C0010606		2982
C0010606		3008
C0010606		3265
C0010606		3485
C0010606		358
C0010606		3645
C0010606		3691
C0010606		3852
C0010606		3866
C0010606		4082
C0010606		4602
C0010606		4603
C0010606		4613
C0010606		472
C0010606		4781
C0010606		4851
C0010606		50805
C0010606		51477
C0010606		51514
C0010606		51659
C0010606		5174
C0010606		51742
C0010606		5176
C0010606		5290
C0010606		53335
C0010606		54441
C0010606		54531
C0010606		546
C0010606		54756
C0010606		54880
C0010606		55294
C0010606		55534
C0010606		55783
C0010606		5591
C0010606		55914
C0010606		5605
C0010606		5728
C0010606		57419
C0010606		5834
C0010606		58508
C0010606		595
C0010606		63035
C0010606		64324
C0010606		6484
C0010606		653220
C0010606		6595
C0010606		6605
C0010606		6651
C0010606		6659
C0010606		6664
C0010606		672
C0010606		7153
C0010606		7157
C0010606		7403
C0010606		7994
C0010606		80303
C0010606		81029
C0010606		81831
C0010606		8243
C0010606		8289
C0010606		8332
C0010606		84159
C0010606		8823
C0010606		9223
C0010606		93986
C0010606		9454
C0010606		9700
C0010606		9863
C0010606		9874
C0010606		999
C3495559		100820829
C3495559		10769
C3495559		10810
C3495559		10826
C3495559		10950
C3495559		11252
C3495559		113
C3495559		1191
C3495559		122416
C3495559		1390
C3495559		139105
C3495559		146225
C3495559		1493
C3495559		150094
C3495559		153020
C3495559		157922
C3495559		1612
C3495559		1647
C3495559		1649
C3495559		1839
C3495559		1843
C3495559		1844
C3495559		1846
C3495559		1950
C3495559		1958
C3495559		196441
C3495559		1998
C3495559		200315
C3495559		2017
C3495559		203228
C3495559		2120
C3495559		2209
C3495559		221037
C3495559		22864
C3495559		23043
C3495559		23074
C3495559		23080
C3495559		23093
C3495559		23166
C3495559		2353
C3495559		2354
C3495559		2355
C3495559		23764
C3495559		239
C3495559		25816
C3495559		26037
C3495559		27086
C3495559		2766
C3495559		2791
C3495559		2812
C3495559		283131
C3495559		2919
C3495559		3012
C3495559		3084
C3495559		3310
C3495559		340205
C3495559		3480
C3495559		353514
C3495559		3557
C3495559		366
C3495559		3674
C3495559		3693
C3495559		3725
C3495559		374
C3495559		3772
C3495559		3845
C3495559		4026
C3495559		4088
C3495559		4133
C3495559		4478
C3495559		473
C3495559		4929
C3495559		4973
C3495559		5008
C3495559		51320
C3495559		51338
C3495559		51741
C3495559		5187
C3495559		5239
C3495559		5329
C3495559		5352
C3495559		54502
C3495559		54757
C3495559		55
C3495559		55500
C3495559		5594
C3495559		5627
C3495559		60685
C3495559		64224
C3495559		6515
C3495559		6556
C3495559		6774
C3495559		6786
C3495559		6934
C3495559		694
C3495559		7027
C3495559		7035
C3495559		7057
C3495559		7130
C3495559		7280
C3495559		732
C3495559		7324
C3495559		7844
C3495559		7852
C3495559		800
C3495559		8013
C3495559		81565
C3495559		8291
C3495559		8339
C3495559		83699
C3495559		8379
C3495559		84281
C3495559		84441
C3495559		84519
C3495559		84909
C3495559		84981
C3495559		85413
C3495559		8794
C3495559		926
C3495559		929
C3495559		9308
C3495559		9314
C3495559		9334
C3495559		9468
C3495559		9690
C3495559		9788
C3495559		9873
C3495559		9886
C0027659		10140
C0027659		1019
C0027659		1728
C0027659		196
C0027659		2026
C0027659		2064
C0027659		2149
C0027659		22827
C0027659		25
C0027659		3082
C0027659		30834
C0027659		3265
C0027659		3274
C0027659		3458
C0027659		3558
C0027659		3592
C0027659		3593
C0027659		3832
C0027659		3845
C0027659		405
C0027659		407041
C0027659		4893
C0027659		5111
C0027659		5621
C0027659		574511
C0027659		595
C0027659		5970
C0027659		613
C0027659		6678
C0027659		6696
C0027659		682
C0027659		7124
C0027659		7422
C0027659		8725
C0027659		8743
C0027658		1761
C0027658		1911
C0027658		2067
C0027658		2072
C0027658		359787
C0027658		4254
C0027658		5460
C0027658		55729
C0027658		6337
C0027658		6515
C0027658		79923
C0027658		928
C0027658		9573
C0002171		102723878
C0002171		1493
C0002171		154064
C0002171		25824
C0002171		2833
C0002171		3559
C0002171		3627
C0002171		4283
C0002171		55014
C0002171		64375
C0002171		79465
C0002170		100188784
C0002170		1244
C0002170		1392
C0002170		142
C0002170		23328
C0002170		23476
C0002170		367
C0002170		4524
C0002170		54503
C0002170		55806
C0002170		6716
C0002170		6832
C0002170		7421
C0002170		7538
C0002170		8797
C0428977		10911
C0428977		11188
C0428977		1129
C0428977		134
C0428977		1392
C0428977		1565
C0428977		1813
C0428977		183
C0428977		1906
C0428977		1907
C0428977		1908
C0428977		2641
C0428977		2771
C0428977		2796
C0428977		3350
C0428977		3827
C0428977		3972
C0428977		4922
C0428977		5173
C0428977		5443
C0428977		5617
C0428977		6863
C0428977		6869
C0428977		7200
C0009447		115650
C0009447		1380
C0009447		23495
C0009447		29851
C0009447		4790
C0009447		4791
C0009447		5580
C0009447		8742
C0009447		930
C0009447		931
C0009447		975
C0009447		987
C0017658		133
C0017658		1674
C0017658		1675
C0017658		183
C0017658		2099
C0017658		213
C0017658		2833
C0017658		3458
C0017658		3553
C0017658		3558
C0017658		3559
C0017658		3569
C0017658		3576
C0017658		3586
C0017658		3606
C0017658		3727
C0017658		406892
C0017658		406903
C0017658		4803
C0017658		4868
C0017658		5443
C0017658		5468
C0017658		6346
C0017658		6347
C0017658		6348
C0017658		6351
C0017658		6352
C0017658		6354
C0017658		7124
C0017658		7490
C0001973		10150
C0001973		10243
C0001973		1136
C0001973		1138
C0001973		125
C0001973		126
C0001973		1312
C0001973		145858
C0001973		1571
C0001973		217
C0001973		23552
C0001973		2488
C0001973		2550
C0001973		2555
C0001973		2566
C0001973		2626
C0001973		2678
C0001973		2693
C0001973		27340
C0001973		3356
C0001973		347735
C0001973		3972
C0001973		4852
C0001973		4887
C0001973		4988
C0001973		50833
C0001973		5142
C0001973		5173
C0001973		54622
C0001973		55213
C0001973		55825
C0001973		5726
C0001973		63876
C0001973		6462
C0001973		6532
C0001973		6622
C0001973		6869
C0001973		6870
C0001973		7018
C0001973		886
C0001973		9095
C0273115		1543
C0273115		1544
C0273115		196
C0273115		1999
C0273115		2252
C0273115		23411
C0273115		3162
C0273115		3371
C0273115		3569
C0273115		4311
C0273115		4803
C0273115		4914
C0273115		6347
C0273115		6348
C0273115		6351
C0273115		7039
C0273115		7099
C0273115		7124
C0273115		7132
C0273115		80310
C1136249		10084
C1136249		11141
C1136249		116442
C1136249		139411
C1136249		1741
C1136249		186
C1136249		2245
C1136249		23229
C1136249		2664
C1136249		282808
C1136249		4128
C1136249		4983
C1136249		546
C1136249		57526
C1136249		641339
C1136249		65109
C1136249		6535
C1136249		6855
C1136249		7552
C1136249		7592
C1136249		79742
C1136249		8573
C0038454		1636
C0038454		1906
C0038454		196743
C0038454		213
C0038454		2147
C0038454		2153
C0038454		217
C0038454		2833
C0038454		335
C0038454		3360
C0038454		3383
C0038454		3553
C0038454		3557
C0038454		3569
C0038454		3613
C0038454		3659
C0038454		3674
C0038454		3685
C0038454		3690
C0038454		4018
C0038454		4524
C0038454		463
C0038454		4843
C0038454		5144
C0038454		5327
C0038454		5328
C0038454		54498
C0038454		5563
C0038454		5743
C0038454		6647
C0038454		7040
C0038454		7124
C0038454		7291
C0038454		7351
C0038454		79001
C0038454		7941
C0038454		92369
C0038454		9734
C0019284		1080
C0019284		183
C0019284		1906
C0019284		1909
C0019284		1910
C0019284		2006
C0019284		2247
C0019284		23414
C0019284		2626
C0019284		2627
C0019284		2697
C0019284		3170
C0019284		3202
C0019284		3213
C0019284		3383
C0019284		3479
C0019284		3481
C0019284		3569
C0019284		362
C0019284		3737
C0019284		3745
C0019284		3778
C0019284		4036
C0019284		4846
C0019284		4878
C0019284		64220
C0019284		6439
C0019284		6440
C0019284		652
C0019284		6586
C0019284		7026
C0019284		7040
C0019284		7055
C0019284		7067
C0019284		7068
C0019284		7080
C0019284		7124
C0019284		7345
C0019284		7412
C0019284		7490
C0019284		8817
C0282612		1027
C0282612		1786
C0282612		2099
C0282612		2100
C0282612		2950
C0282612		367
C0282612		4502
C0282612		5292
C0282612		5728
C0282612		7155
C0282612		999
C0751617		2253
C0751617		2619
C0751617		2736
C0751617		28514
C0751617		4838
C0751617		50937
C0751617		5727
C0751617		6469
C0751617		6496
C0751617		6997
C0751617		7050
C0751617		7546
C0751617		84976
C0751617		8928
C0035258		100188812
C0035258		100188813
C0035258		100188839
C0035258		100302512
C0035258		100302561
C0035258		114781
C0035258		192142
C0035258		4211
C0035258		450097
C0035258		5443
C0035258		5607
C0035258		5789
C0035258		643714
C0035258		7018
C1142166		10008
C1142166		10021
C1142166		23171
C1142166		23493
C1142166		3752
C1142166		3764
C1142166		54795
C1142166		55800
C1142166		6324
C1142166		6331
C1142166		6336
C1142166		775
C1142166		781
C1142166		783
C1142166		7871
C0013990		10516
C0013990		348
C0013990		4780
C0013990		4843
C0013990		5265
C0013990		5520
C0013990		5522
C0013990		5525
C0013990		636
C0013990		7157
C0013990		9365
C0018671		1050
C0018671		1440
C0018671		1806
C0018671		1956
C0018671		2195
C0018671		23532
C0018671		2876
C0018671		2922
C0018671		374
C0018671		4118
C0018671		5594
C0018671		5595
C0018671		5888
C0018671		5915
C0018671		596
C0018671		598
C0018671		6778
C0018671		7039
C0018671		7298
C0018671		7389
C0018671		7422
C0018671		7517
C0018671		9582
C0006118		1019
C0006118		1029
C0006118		113878
C0006118		1559
C0006118		1612
C0006118		23411
C0006118		238
C0006118		27436
C0006118		28514
C0006118		3558
C0006118		388585
C0006118		4255
C0006118		441478
C0006118		5111
C0006118		5444
C0006118		5727
C0006118		595
C0006118		5970
C0006118		6608
C0006118		6648
C0006118		6696
C0006118		7052
C0006118		7422
C0018772		100507266
C0018772		10788
C0018772		114801
C0018772		130951
C0018772		1369
C0018772		147372
C0018772		2151
C0018772		219749
C0018772		221711
C0018772		2241
C0018772		22871
C0018772		23555
C0018772		285362
C0018772		30820
C0018772		339559
C0018772		401548
C0018772		5592
C0018772		57493
C0018772		5784
C0018772		63892
C0018772		64374
C0018772		64478
C0018772		730091
C0018772		7388
C0018772		91
C0018772		93979
C0018772		9630
C0008625		1021
C0008625		2034
C0008625		2067
C0008625		25913
C0008625		2944
C0008625		2950
C0008625		2952
C0008625		4297
C0008625		4613
C0008625		4968
C0008625		6799
C0008625		6817
C0008625		7508
C0008625		7518
C0008625		9
C0023434		100048912
C0023434		100188791
C0023434		100270642
C0023434		100270643
C0023434		100270644
C0023434		10665
C0023434		11073
C0023434		11262
C0023434		115761
C0023434		23451
C0023434		23547
C0023434		25797
C0023434		25865
C0023434		25913
C0023434		26034
C0023434		28444
C0023434		29125
C0023434		29949
C0023434		3117
C0023434		3394
C0023434		3431
C0023434		3500
C0023434		355
C0023434		3569
C0023434		3662
C0023434		3676
C0023434		400997
C0023434		406935
C0023434		406937
C0023434		406950
C0023434		4524
C0023434		472
C0023434		4988
C0023434		5027
C0023434		51176
C0023434		5366
C0023434		5423
C0023434		5527
C0023434		55289
C0023434		55892
C0023434		5743
C0023434		57476
C0023434		578
C0023434		59
C0023434		5934
C0023434		595
C0023434		596
C0023434		64506
C0023434		64864
C0023434		7037
C0023434		7157
C0023434		7421
C0023434		8101
C0023434		81037
C0023434		817
C0023434		8302
C0023434		841
C0023434		8600
C0023434		8792
C0023434		90427
C0023434		921
C0023434		9855
C0034951		100528022
C0034951		1146
C0034951		2893
C0034951		317761
C0034951		388336
C0034951		3908
C0034951		4642
C0034951		5095
C0034951		54715
C0034951		55748
C0034951		56479
C0034951		57369
C0034951		5801
C0034951		5923
C0034951		6096
C0034951		70
C0034951		776
C0034951		79698
C0034951		9414
C0019196		1234
C0019196		1548
C0019196		1576
C0019196		23586
C0019196		282617
C0019196		3077
C0019196		3440
C0019196		3458
C0019196		4015
C0019196		4017
C0019196		4023
C0019196		4988
C0019196		5788
C0019196		949
C0019196		975
C0025500		10232
C0025500		1027
C0025500		1029
C0025500		11186
C0025500		1734
C0025500		1956
C0025500		1958
C0025500		2099
C0025500		2246
C0025500		2247
C0025500		2272
C0025500		22827
C0025500		23741
C0025500		2475
C0025500		2662
C0025500		2719
C0025500		2934
C0025500		2944
C0025500		324
C0025500		3458
C0025500		4582
C0025500		4771
C0025500		4831
C0025500		5154
C0025500		5241
C0025500		54716
C0025500		55600
C0025500		56034
C0025500		6648
C0025500		6696
C0025500		6850
C0025500		7296
C0025500		7490
C0025500		7515
C0025500		7517
C0025500		8314
C0025500		847
C0025500		84700
C0025500		8915
C0025500		94274
C0025500		999
C0242379		11200
C0242379		1136
C0242379		123688
C0242379		143187
C0242379		147700
C0242379		2068
C0242379		55937
C0242379		5893
C0242379		59
C0242379		675
C0242379		7015
C0242379		7917
C0242379		81037
C0242379		8626
C0242379		8897
C0242379		9333
C3875321		100125288
C3875321		100996324
C3875321		10111
C3875321		101927027
C3875321		101929507
C3875321		102724748
C3875321		11201
C3875321		1431
C3875321		149233
C3875321		23040
C3875321		23586
C3875321		285626
C3875321		353135
C3875321		4255
C3875321		48
C3875321		4843
C3875321		5141
C3875321		51752
C3875321		54922
C3875321		55770
C3875321		55905
C3875321		5799
C3875321		5966
C3875321		5980
C3875321		6231
C3875321		64377
C3875321		64478
C3875321		6586
C3875321		6773
C3875321		686
C3875321		6924
C3875321		7087
C3875321		7128
C3875321		81890
C3875321		84162
C3875321		8575
C3875321		90134
C3875321		91749
C3875321		9844
C3875321		9927
C0162809		10371
C0162809		128674
C0162809		1848
C0162809		2253
C0162809		2260
C0162809		23767
C0162809		26012
C0162809		3730
C0162809		389549
C0162809		54756
C0162809		55636
C0162809		55717
C0162809		60675
C0162809		6663
C0162809		6870
C0162809		81848
C0162809		84634
C0162809		8820
C0162809		8822
C0162809		9394
C0023794		11067
C0023794		1174
C0023794		12
C0023794		2168
C0023794		26471
C0023794		3249
C0023794		4047
C0023794		427
C0023794		440
C0023794		5468
C0023794		55062
C0023794		6319
C0023794		64838
C0023794		6515
C0023794		6876
C0023794		79153
C0023794		83729
C0023794		8431
C0023794		9415
C0011849		101927366
C0011849		1356
C0011849		1374
C0011849		153
C0011849		1536
C0011849		2335
C0011849		23411
C0011849		23671
C0011849		346171
C0011849		3630
C0011849		3667
C0011849		3799
C0011849		3953
C0011849		4217
C0011849		4508
C0011849		5443
C0011849		5444
C0011849		5468
C0011849		547
C0011849		5743
C0011849		5879
C0011849		653361
C0011849		6647
C0011849		7058
C0011849		847
C0011849		8639
C0011849		8856
C0011849		9370
C0011849		9970
C0016059		10159
C0016059		111
C0016059		1134
C0016059		1277
C0016059		1278
C0016059		1281
C0016059		1440
C0016059		150
C0016059		152
C0016059		154
C0016059		1588
C0016059		1634
C0016059		183
C0016059		207
C0016059		213
C0016059		2235
C0016059		23411
C0016059		284
C0016059		3162
C0016059		3553
C0016059		3557
C0016059		3565
C0016059		3816
